1	-15	-16
2	-579	-580
3	-31	-32
4	-63	-64
5	-255	-256
6	-511	-512
7	-509	-510
8	-253	-254
9	-507	-508
10	-505	-506
11	-251	-252
12	-503	-504
13	-501	-502
14	-124	-125
15	-249	-250
16	-499	-500
17	-497	-498
18	-61	-62
19	-247	-248
20	-495	-496
21	-493	-494
22	-122	-123
23	-121	22
24	-491	-492
25	-244	-245
26	-488	-489
27	-486	-487
28	-242	-243
29	-484	-485
30	-482	-483
31	-240	-241
32	-480	-481
33	-29	-30
34	-59	-60
35	-119	-120
36	-478	-479
37	-238	-239
38	-476	-477
39	-474	-475
40	-236	-237
41	-472	-473
42	-470	-471
43	-234	-235
44	-468	-469
45	-466	-467
46	-232	-233
47	-464	-465
48	-57	-58
49	-462	-463
50	-230	-231
51	-460	-461
52	-458	-459
53	-228	-229
54	-454	-455
55	-226	-227
56	-452	-453
57	-112	-113
58	-111	57
59	-450	-451
60	-223	-224
61	-447	-448
62	-445	-446
63	-221	-222
64	-443	-444
65	-441	-442
66	-109	-110
67	-438	-439
68	-436	-437
69	-217	-218
70	-433	-434
71	-53	-54
72	-107	-108
73	-106	72
74	-105	73
75	-104	74
76	-103	75
77	-102	76
78	-101	77
79	-425	-426
80	-423	-424
81	-419	-420
82	-51	-52
83	-415	-416
84	-206	-207
85	-409	-410
86	-403	-404
87	-400	-401
88	-49	-50
89	-398	-399
90	-48	88
91	90	82
92	91	71
93	-47	92
94	-303	-304
95	-430	-431
96	-390	-391
97	-388	-389
98	-193	-194
99	-384	-385
100	-11	-12
101	-23	-24
102	-95	-96
103	-94	102
104	-93	103
105	-92	104
106	-91	105
107	-191	-192
108	-189	-190
109	-379	-380
110	-377	-378
111	-187	-188
112	-373	-374
113	-185	-186
114	-371	-372
115	-369	-370
116	-182	-183
117	-364	-365
118	-180	-181
119	-89	-90
120	-176	-177
121	-21	-22
122	-43	-44
123	-351	-352
124	-174	-175
125	-86	-87
126	-85	125
127	-171	-172
128	-341	-342
129	-169	-170
130	-339	-340
131	-337	-338
132	-41	-42
133	-83	-84
134	-167	-168
135	-335	-336
136	-333	-334
137	-165	-166
138	-331	-332
139	-329	-330
140	-163	-164
141	-327	-328
142	-325	-326
143	-80	-81
144	-79	143
145	-78	144
146	-77	145
147	-76	146
148	-75	147
149	-74	148
150	-323	-324
151	-320	-321
152	-160	-161
153	-316	-317
154	-158	-159
155	-314	-315
156	-381	-382
157	-156	-157
158	-312	-313
159	-40	132
160	159	122
161	-39	160
162	-38	161
163	-37	162
164	-154	-155
165	-305	-306
166	-396	-397
167	-427	-428
168	-214	-215
169	-5	-6
170	-9	-10
171	-299	-300
172	-149	-150
173	170	100
174	-297	-298
175	-8	173
176	-19	-20
177	-147	-148
178	-292	-293
179	-145	-146
180	-290	-291
181	4	-65
182	181	-66
183	182	-67
184	-288	-289
185	-577	-578
186	-17	-18
187	-35	-36
188	-143	-144
189	-575	-576
190	-286	-287
191	-573	-574
192	-571	-572
193	-284	-285
194	-569	-570
195	-141	-142
196	-567	-568
197	-282	-283
198	-565	-566
199	-563	-564
200	-280	-281
201	-561	-562
202	-139	-140
203	-559	-560
204	-278	-279
205	-557	-558
206	-555	-556
207	-553	-554
208	-68	-69
209	-137	-138
210	-275	-276
211	-551	-552
212	-549	-550
213	-547	-548
214	-272	-273
215	-545	-546
216	-135	-136
217	-543	-544
218	-541	-542
219	-539	-540
220	-268	-269
221	-537	-538
222	-535	-536
223	-533	-534
224	-265	-266
225	-531	-532
226	-529	-530
227	-527	-528
228	-525	-526
229	-130	-131
230	-261	-262
231	-523	-524
232	-521	-522
233	-519	-520
234	-517	-518
235	-515	-516
236	-513	-514
237	-134	216
238	237	209
239	238	202
240	239	195
241	240	188
242	241	179
243	242	177
244	243	172
245	-100	78
246	121	101
247	186	176
248	-56	48
249	248	34
250	249	18
251	-73	149
252	-457	52
253	252	51
254	253	49
255	254	47
256	255	45
257	256	44
258	257	42
259	258	41
260	-46	93
261	-440	65
262	261	64
263	262	62
264	263	61
265	-408	85
266	187	163
267	-432	70
268	-418	81
269	-402	86
270	127	-173
271	129	270
272	271	124
273	-383	99
274	156	273
275	-435	68
276	167	-429
277	79	276
278	-246	19
279	25	278
280	28	279
281	31	280
282	37	281
283	40	282
284	43	283
285	46	284
286	151	-322
287	286	150
288	287	142
289	288	141
290	289	139
291	290	138
292	291	136
293	292	135
294	-220	63
295	294	60
296	-368	115
297	296	114
298	-296	174
299	298	171
300	-363	117
301	153	-318
302	155	301
303	158	302
304	-274	210
305	-302	94
306	305	165
307	-277	204
308	307	200
309	308	197
310	309	193
311	310	190
312	-264	224
313	29	27
314	30	313
315	32	314
316	36	315
317	38	316
318	39	317
319	259	318
320	56	54
321	59	320
322	9	7
323	10	322
324	12	323
325	13	324
326	16	325
327	17	326
328	20	327
329	21	328
330	24	329
331	330	6
332	331	236
333	332	235
334	333	234
335	334	233
336	335	232
337	336	231
338	198	196
339	199	338
340	201	339
341	203	340
342	205	341
343	206	342
344	207	343
345	211	344
346	212	345
347	213	346
348	215	347
349	217	348
350	218	349
351	219	350
352	221	351
353	222	352
354	194	192
355	354	191
356	353	355
357	223	356
358	225	357
359	358	189
360	359	185
361	360	2
362	154	152
363	157	362
364	228	227
365	364	226
366	365	361
367	337	366
368	107	98
369	108	368
370	111	369
371	113	370
372	118	116
373	137	134
374	110	109
375	184	180
376	15	11
377	376	8
378	285	377
379	50	378
380	55	53
381	89	87
382	293	131
383	380	379
384	319	26
385	-490	367
386	120	-178
387	-267	220
388	-387	97
389	-394	-395
390	389	166
391	-307	-308
392	-417	268
393	130	128
394	-311	303
395	-257	-258
396	-349	-350
397	396	123
398	-355	-356
399	398	-357
400	-359	-360
401	304	311
402	-319	382
403	-162	140
404	164	363
405	269	-405
406	230	-263
407	-386	388
408	274	407
409	390	381
410	321	-456
411	-449	410
412	-367	297
413	412	112
414	-98	-99
415	-347	-348
416	-196	-197
417	416	-198
418	-294	-295
419	-406	-407
420	-413	-414
421	-412	420
422	418	299
423	-421	-422
424	-343	-344
425	424	-345
426	265	-411
427	-33	-34
428	391	-309
429	-260	406
430	95	267
431	-354	399
432	-392	-393
433	-7	175
434	-115	-116
435	372	-184
436	-70	-71
437	-209	-210
438	-208	437
439	-204	-205
440	-128	-129
441	-361	-362
442	400	441
443	-211	-212
444	438	443
445	444	-213
446	445	168
447	-375	-376
448	432	409
449	-132	-133
450	-203	439
451	-202	450
452	-201	451
453	-200	452
454	-126	-127
455	454	440
456	-151	-152
457	456	-153
458	-270	-271
459	-358	442
460	431	459
461	-117	-118
462	-26	-27
463	462	-28
464	-13	-14
465	-2	-3
466	-1	465
467	466	-4
468	-25	463
469	-199	453
470	417	469
471	-195	470
472	436	-72
473	-114	434
474	473	461
475	-346	415
476	425	475
477	428	-310
478	-353	460
479	397	478
480	-97	414
481	423	80
482	300	-366
483	446	-216
484	395	-259
485	476	479
486	419	426
487	405	486
488	275	67
489	458	214
490	422	-301
491	69	-219
492	5	484
493	-82	133
494	-88	119
495	295	-225
496	386	-179
497	421	83
498	374	408
499	229	449
500	455	499
501	464	1
502	481	277
503	492	429
504	3	427
505	208	472
506	468	33
507	506	504
508	467	169
509	474	35
510	483	491
511	-55	250
512	14	500
513	-45	260
514	413	447
515	514	498
516	471	84
517	516	510
518	489	401
519	518	375
520	497	392
521	520	502
522	430	488
523	521	522
524	312	387
525	58	509
526	66	525
527	23	512
528	526	527
529	501	247
530	493	126
531	530	494
532	457	404
533	503	524
534	96	448
535	515	534
536	178	490
537	496	435
538	106	480
539	531	538
540	393	485
541	477	394
542	532	403
543	183	505
544	540	482
545	544	535
546	508	433
547	546	529
548	246	507
549	547	548
550	487	523
551	550	264
552	551	411
553	517	495
554	542	373
555	554	272
556	555	537
557	536	306
558	557	541
559	511	543
560	245	528
561	539	560
562	513	559
563	371	553
564	556	563
565	533	519
566	565	558
567	562	251
568	567	561
569	549	266
570	569	568
571	566	402
572	552	384
573	572	385
574	244	564
575	570	574
576	571	545
577	575	383
578	577	576
579	578	573
