1	-3	-4
2	-15	-16
3	-31	-32
4	-127	-128
5	-255	-256
6	-511	-512
7	-509	-510
8	7	6
9	-253	-254
10	9	5
11	-177	-178
12	-506	-507
13	-504	-505
14	13	12
15	-355	-356
16	-125	-126
17	16	4
18	-502	-503
19	-250	-251
20	-500	-501
21	20	18
22	21	14
23	-179	-180
24	-498	-499
25	-248	-249
26	-496	-497
27	-61	-62
28	-123	-124
29	-494	-495
30	-492	-493
31	30	29
32	-245	-246
33	-490	-491
34	-488	-489
35	34	33
36	35	31
37	-121	-122
38	37	28
39	-486	-487
40	-242	-243
41	-484	-485
42	41	39
43	-482	-483
44	-240	-241
45	44	40
46	-367	-368
47	-480	-481
48	47	43
49	48	42
50	-59	-60
51	50	27
52	-478	-479
53	-238	-239
54	-476	-477
55	54	52
56	-474	-475
57	-236	-237
58	57	53
59	-92	-93
60	-472	-473
61	60	56
62	61	55
63	-185	-186
64	-470	-471
65	-234	-235
66	-468	-469
67	66	64
68	-232	-233
69	68	65
70	-28	-29
71	-230	-231
72	-461	-462
73	-114	-115
74	-459	-460
75	74	72
76	-228	-229
77	76	71
78	-376	-377
79	-456	-457
80	-454	-455
81	80	79
82	-112	-113
83	82	73
84	-451	-452
85	-224	-225
86	-449	-450
87	86	84
88	-378	-379
89	78	88
90	-13	-14
91	90	2
92	-380	-381
93	-55	-56
94	-447	-448
95	-222	-223
96	95	85
97	-444	-445
98	-220	-221
99	-440	-441
100	-109	-110
101	-217	-218
102	-435	-436
103	-433	-434
104	-26	-27
105	104	70
106	-107	-108
107	106	100
108	-384	-385
109	-215	-216
110	109	101
111	-431	-432
112	111	103
113	-213	-214
114	-426	-427
115	-52	-53
116	-105	-106
117	-210	-211
118	-420	-421
119	-208	-209
120	119	117
121	-417	-418
122	-206	-207
123	-411	-412
124	-409	-410
125	-406	-407
126	-404	-405
127	126	125
128	-402	-403
129	-200	-201
130	-400	-401
131	130	128
132	-398	-399
133	-198	-199
134	133	129
135	-98	-99
136	-395	-396
137	-414	-415
138	-429	-430
139	-390	-391
140	-386	-387
141	108	140
142	-96	-97
143	142	135
144	-6	-7
145	-226	-227
146	-382	-383
147	92	146
148	-190	-191
149	-464	-465
150	-371	-372
151	-94	-95
152	-117	-118
153	-119	-120
154	152	153
155	-373	-374
156	-362	-363
157	-358	-359
158	-182	-183
159	-89	-90
160	-23	-24
161	-44	-45
162	-352	-353
163	-10	-11
164	-87	-88
165	164	159
166	-175	-176
167	166	11
168	-703	-704
169	-350	-351
170	169	162
171	-701	-702
172	-699	-700
173	-697	-698
174	173	172
175	-695	-696
176	-693	-694
177	176	175
178	-172	-173
179	-345	-346
180	-691	-692
181	-689	-690
182	181	180
183	-42	-43
184	183	161
185	-687	-688
186	-685	-686
187	186	185
188	-170	-171
189	188	178
190	-341	-342
191	-683	-684
192	-681	-682
193	192	191
194	-339	-340
195	194	190
196	-679	-680
197	-677	-678
198	197	196
199	-168	-169
200	-337	-338
201	-675	-676
202	-673	-674
203	202	201
204	-20	-21
205	-83	-84
206	-335	-336
207	206	200
208	-671	-672
209	-669	-670
210	209	208
211	-166	-167
212	211	199
213	-667	-668
214	-665	-666
215	214	213
216	-331	-332
217	-663	-664
218	-661	-662
219	218	217
220	-164	-165
221	-659	-660
222	-657	-658
223	222	221
224	-40	-41
225	-81	-82
226	225	205
227	-655	-656
228	-326	-327
229	-653	-654
230	229	227
231	-162	-163
232	-651	-652
233	-649	-650
234	233	232
235	-647	-648
236	-322	-323
237	-645	-646
238	237	235
239	-160	-161
240	239	231
241	-643	-644
242	-641	-642
243	242	241
244	-79	-80
245	-639	-640
246	-637	-638
247	246	245
248	-158	-159
249	-635	-636
250	-633	-634
251	250	249
252	-315	-316
253	-631	-632
254	-629	-630
255	254	253
256	-156	-157
257	256	248
258	-627	-628
259	-625	-626
260	259	258
261	-38	-39
262	-77	-78
263	262	244
264	-311	-312
265	-623	-624
266	-621	-622
267	266	265
268	-154	-155
269	-619	-620
270	-617	-618
271	270	269
272	-615	-616
273	-613	-614
274	273	272
275	-611	-612
276	-304	-305
277	-609	-610
278	277	275
279	-18	-19
280	279	204
281	-75	-76
282	-151	-152
283	-607	-608
284	-302	-303
285	284	276
286	-605	-606
287	286	283
288	-603	-604
289	-300	-301
290	-601	-602
291	290	288
292	-149	-150
293	292	282
294	-599	-600
295	-597	-598
296	295	294
297	-595	-596
298	-593	-594
299	298	297
300	-36	-37
301	300	261
302	-73	-74
303	-147	-148
304	-295	-296
305	-591	-592
306	-589	-590
307	306	305
308	-587	-588
309	-585	-586
310	309	308
311	-145	-146
312	311	303
313	-583	-584
314	-581	-582
315	314	313
316	-289	-290
317	-579	-580
318	-577	-578
319	318	317
320	-71	-72
321	320	302
322	-143	-144
323	-575	-576
324	-573	-574
325	324	323
326	-571	-572
327	-569	-570
328	327	326
329	-283	-284
330	-567	-568
331	-565	-566
332	331	330
333	-281	-282
334	333	329
335	-563	-564
336	-561	-562
337	336	335
338	-279	-280
339	-559	-560
340	-557	-558
341	340	339
342	-555	-556
343	-553	-554
344	343	342
345	-551	-552
346	-274	-275
347	-549	-550
348	347	345
349	-136	-137
350	-547	-548
351	-545	-546
352	351	350
353	-67	-68
354	-271	-272
355	-543	-544
356	-541	-542
357	356	355
358	-134	-135
359	358	349
360	-539	-540
361	-268	-269
362	-537	-538
363	362	360
364	-535	-536
365	-266	-267
366	365	361
367	-533	-534
368	367	364
369	-132	-133
370	-531	-532
371	-264	-265
372	-529	-530
373	372	370
374	373	368
375	-65	-66
376	375	353
377	-527	-528
378	-262	-263
379	378	371
380	-525	-526
381	380	377
382	-130	-131
383	382	369
384	-523	-524
385	-520	-521
386	-259	-260
387	-516	-517
388	-257	-258
389	388	386
390	-514	-515
391	390	387
392	147	141
393	363	357
394	171	168
395	352	348
396	379	366
397	10	389
398	344	341
399	69	58
400	337	332
401	207	195
402	398	400
403	328	325
404	319	315
405	403	404
406	402	405
407	212	189
408	257	240
409	310	307
410	312	293
411	263	226
412	38	17
413	299	296
414	409	413
415	393	395
416	291	287
417	174	394
418	278	274
419	416	418
420	414	419
421	406	420
422	271	267
423	260	255
424	422	423
425	182	177
426	425	417
427	49	36
428	251	247
429	243	238
430	428	429
431	424	430
432	234	230
433	193	187
434	223	219
435	432	434
436	215	210
437	203	198
438	437	433
439	438	426
440	412	-129
441	-252	397
442	19	441
443	-261	396
444	22	-508
445	154	440
446	444	8
447	446	-513
448	447	391
449	436	439
450	435	449
451	431	450
452	421	451
453	415	452
454	374	453
455	381	454
456	384	455
457	-522	456
458	81	-458
459	458	75
460	-197	134
461	45	-244
462	461	32
463	-375	89
464	463	392
465	143	-100
466	151	465
467	-86	165
468	322	410
469	268	408
470	91	-17
471	-12	470
472	51	-63
473	-64	376
474	105	-30
475	474	3
476	220	407
477	-35	301
478	-519	385
479	46	-369
480	-366	479
481	-439	99
482	-446	94
483	482	87
484	97	483
485	-325	228
486	136	-397
487	-394	486
488	-344	179
489	-419	118
490	114	-428
491	-361	156
492	138	112
493	-299	289
494	493	285
495	132	131
496	338	334
497	-205	122
498	497	120
499	-288	316
500	-219	98
501	-273	346
502	148	-192
503	158	-184
504	-181	503
505	-212	113
506	505	110
507	145	77
508	507	399
509	96	508
510	-104	116
511	-54	93
512	115	511
513	-22	160
514	-9	163
515	-2	1
516	-5	144
517	224	184
518	67	62
519	518	427
520	-321	236
