1	-15	-16
2	-254	-255
3	-253	2
4	-506	-507
5	-503	-504
6	-250	-251
7	-499	-500
8	-494	-495
9	-493	8
10	-244	-245
11	-488	-489
12	-487	11
13	-486	12
14	-482	-483
15	-481	14
16	-480	15
17	-59	-60
18	-474	-475
19	-236	-237
20	-471	-472
21	-468	-469
22	-466	-467
23	-232	-233
24	-115	-116
25	-230	-231
26	-461	-462
27	-459	-460
28	-457	-458
29	-455	-456
30	-451	-452
31	-449	-450
32	-6	-7
33	-223	-224
34	-445	-446
35	-221	-222
36	-443	-444
37	-440	-441
38	-219	-220
39	-433	-434
40	-107	-108
41	-429	-430
42	-427	-428
43	-212	-213
44	-416	-417
45	-103	-104
46	-413	-414
47	-411	-412
48	-24	-25
49	-394	-395
50	-391	-392
51	-193	-194
52	-95	-96
53	-190	-191
54	-187	-188
55	-370	-371
56	-184	-185
57	-368	-369
58	-367	57
59	-359	-360
60	-358	59
61	-357	60
62	-177	-178
63	-355	-356
64	-352	-353
65	-351	64
66	-350	65
67	-344	-345
68	-343	67
69	-85	-86
70	-338	-339
71	-332	-333
72	-330	-331
73	-327	-328
74	-326	73
75	-325	74
76	-323	-324
77	-322	76
78	77	75
79	-181	-182
80	-316	-317
81	80	-318
82	-38	-39
83	-153	-154
84	-301	-302
85	-299	-300
86	-2	-3
87	-9	-10
88	-288	-289
89	-17	-18
90	-282	-283
91	-274	-275
92	-548	-549
93	-136	-137
94	-272	-273
95	-134	-135
96	-539	-540
97	-66	-67
98	-132	-133
99	-531	-532
100	-526	-527
101	-262	-263
102	-130	-131
103	-521	-522
104	-517	-518
105	-515	-516
106	-390	50
107	-235	19
108	-514	105
109	108	104
110	-448	31
111	110	30
112	-454	29
113	112	28
114	113	27
115	114	26
116	-94	52
117	-152	83
118	-37	82
119	-192	51
120	62	-179
121	-211	43
122	-349	66
123	-485	13
124	22	21
125	95	93
126	47	46
127	36	34
128	25	23
129	42	41
130	-277	-278
131	-573	-574
132	-564	-565
133	9	-496
134	-342	68
135	-21	-22
136	-389	106
137	-319	-320
138	-405	-406
139	63	61
140	-364	-365
141	-81	-82
142	-146	-147
143	-463	-464
144	115	143
145	-183	56
146	79	145
147	-124	-125
148	-173	-174
149	-575	-576
150	131	149
151	-290	-291
