377
507
420
455
454
95
469
143
384
93
301
133
4
358
171
312
574
395
409
426
528
357
345
406
194
263
352
521
396
28
78
237
568
307
486
442
56
66
552
182
174
86
468
437
438
32
43
565
150
504
21
215
436
5
529
228
161
578
418
134
351
207
141
542
270
399
10
35
330
187
417
535
328
383
53
331
233
573
253
254
29
67
230
302
149
373
235
54
197
381
252
434
317
250
74
218
152
144
279
62
544
158
60
537
104
355
257
532
51
320
109
222
512
151
447
259
333
334
449
280
258
329
36
148
147
9
550
416
208
430
398
360
359
122
3
160
546
195
397
168
518
111
38
65
556
557
244
137
249
315
319
322
283
55
471
89
170
424
184
245
238
439
462
275
366
496
561
479
129
346
540
305
484
452
25
52
209
501
502
311
240
153
202
155
342
286
64
192
433
429
458
456
419
131
200
482
216
112
465
81
410
563
124
49
175
119
390
46
444
248
107
467
489
213
402
572
435
485
82
441
85
343
106
428
294
310
204
115
136
214
16
292
273
224
255
473
545
361
541
564
339
498
12
314
57
188
87
76
172
372
203
108
113
227
376
364
40
265
196
181
579
0
293
17
167
243
491
264
156
571
368
120
2
45
464
285
515
183
547
63
569
513
88
34
297
349
388
291
481
567
287
157
221
210
205
27
332
549
139
177
414
239
422
261
407
288
98
326
344
92
138
272
374
251
295
527
23
340
474
487
7
59
308
13
470
217
266
191
127
226
494
460
180
102
500
505
298
405
61
356
350
378
212
176
558
33
370
363
290
219
24
201
198
400
472
68
401
73
72
425
483
281
375
268
19
392
11
526
296
380
506
262
101
300
90
303
130
103
15
543
511
520
80
274
488
325
369
490
448
185
50
336
577
354
132
37
538
145
403
30
576
164
450
475
206
533
440
495
516
26
135
91
386
427
432
480
121
453
466
116
338
391
318
324
190
142
393
193
31
75
125
126
562
242
271
42
256
41
341
327
118
44
284
530
531
389
211
110
316
503
525
476
231
225
524
461
165
492
14
313
162
154
276
69
337
236
146
18
140
83
84
323
553
179
166
117
22
365
159
186
457
387
551
423
385
509
443
459
246
522
499
394
536
404
534
508
96
304
411
71
173
100
493
348
299
412
123
47
48
421
163
189
451
223
445
362
555
335
20
477
220
539
514
247
575
105
79
523
282
39
497
321
463
379
199
382
371
367
510
178
1
234
232
559
278
431
97
269
99
408
267
560
548
77
260
70
554
241
478
8
415
114
519
169
58
566
6
413
517
229
353
128
446
94
309
289
277
347
306
570
