8
13
48
30
5
9
32
19
39
49
34
15
28
3
25
10
14
40
29
4
7
17
37
47
27
2
22
12
42
44
24
45
35
0
20
18
33
38
43
23
1
26
6
46
41
21
36
31
16
11
